"ID","Description","Account type","DIMLIST","DRCRRECLASS","Offset account used in US Eliminations","EQUITYRCLS","EVDES_ENG","FA_01","FA_02","FA_03","FA_04","FA_05","FA_XX","INTERCO","MISC_CHECK","Rate type","RECLASS250","RECLASS253","RECLASS256","RECLASS258","RECLASS264","RECLASS265","RECLASS266","Scaling","Elimination Code","H1"
"19144000","Accum Depr & Depl Leas Imp Manual Adj entries","AST","","","","","Accum Depr & Depl Leas Imp Manual Adj entries","","","","","","","","","ENDDE","","","","","","","","","","L322_LANDBLDGAD"
"19149000","Accum Depr & Depl Leasehold Improv- Reconciliation","AST","","","","","Accum Depr & Depl Leasehold Improv- Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L322_LANDBLDGAD"
"19184000","Accum Depr & Depl Mach & Equip Manual Adj entries","AST","","","","","Accum Depr & Depl Mach & Equip Manual Adj entries","","","","","","","","","ENDDE","","","","","","","","","","L332_MACHAD"
"19184005","Accum Deprec - Laboratory Equipment","AST","","","","","Accum Deprec - Laboratory Equipment","","","","","","","","","ENDDE","","","","","","","","","","L332_MACHAD"
"16180001","Customer Loaned Equipment","AST","","","","","Customer Loaned Equipment","","","","","","","","","ENDDE","","","","","","","","","","L38_LOANSRECSUBS"
"16184000","Cust Leased/Loaned Equip Manual Adjusting entries","AST","","","","","Cust Leased/Loaned Equip Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L38_LOANSRECSUBS"
"16189000","Customer Leased/Loaned Equipment - Reconciliation","AST","","","","","Customer Leased/Loaned Equipment - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L38_LOANSRECSUBS"
"16189599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L38_LOANSRECSUBS"
"16204000","Acc Amort Cust Leas/Loan Equip Manual Adj entries","AST","","","","","Acc Amort Cust Leas/Loan Equip Manual Adj entries","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16209000","Acc Amort Cust Leased/Loaned Equip- Reconciliation","AST","","","","","Acc Amort Cust Leased/Loaned Equip- Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16220000","Customer Leased/Loaned Equipment - Dispensers","AST","","","","","Customer Leased/Loaned Equipment - Dispensers","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"16224000","Customer Leased/Loaned Manual Adjusting entries","AST","","","","","Customer Leased/Loaned Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L38_LOANSRECSUBS"
"16240000","Customer Leased/Loaned Equipment-Parts Inv Reserve","AST","","","","","Customer Leased/Loaned Equipment-Parts Inv Reserve","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16300000","Deferred Pension Costs - FAS 87 Plans","AST","","","","","Deferred Pension Costs - FAS 87 Plans","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16320000","Deferred Pension Costs - NON FAS 87 Plans","AST","","","","","Deferred Pension Costs - NON FAS 87 Plans","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16400000","Deferred Intercompany Charges\Credits","AST","","","","","Deferred Intercompany Charges\Credits","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16409999","Project Spin LE trfs","AST","","","","","Project Spin LE trfs","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16500000","Other Long Term Assets","AST","","","","","Other Long Term Assets","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16500014","Building 4","AST","","","","","Building 4","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"16500015","Risk Mgmt Asset Currency ASC815 LT","AST","","","","","Risk Mgmt Asset Currency ASC815 LT","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16509599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16800842","Right of Use Lease Asset","AST","","","","","Right of Use Lease Asset","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"16810842","A/D on Right of Use Lease Asset","AST","","","","","A/D on Right of Use Lease Asset","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"17104000","Land Manual Adjusting Entries","AST","","","","","Land Manual Adjusting Entries","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17109000","Land - Reconciliation","AST","","","","","Land - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17109599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17124000","Buildings & Service Imp Manual Adjusting entries","AST","","","","","Buildings & Service Imp Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17129000","Buildings & Service Improvements - Reconciliation","AST","","","","","Buildings & Service Improvements - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17129599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17144000","Leasehold Improvements Manual Adjusting entries","AST","","","","","Leasehold Improvements Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17149000","Leasehold Improvements - Reconciliation","AST","","","","","Leasehold Improvements - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17164000","Vessels and Marine Prop Manual Adjusting entries","AST","","","","","Vessels and Marine Prop Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L31_PE"
"17169000","Vessels and Marine Property - Reconciliation","AST","","","","","Vessels and Marine Property - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L31_PE"
"17169599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L31_PE"
"17181000","Dispenser assets - Manual Adjusting entries","AST","","","","","Dispenser assets - Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L331_MACHGROSS"
"08160000","Prepaid Advertising/Promotions","AST","","","","","Prepaid Advertising/Promotions","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"06305018","Mineral Oil Tax","AST","","0630_INP","","","Mineral Oil Tax","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305019","Vat Inp Tx 25% Sweden","AST","","0630_INP","","","Vat Inp Tx 25% Sweden","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305020","Import VAT Tax","AST","","0630_INP","","","Import VAT Tax","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305021","VAT-Yearly Prepayment","AST","","0630_INP","","","VAT-Yearly Prepayment","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305022","IGIC Receivable","AST","","0630_INP","","","IGIC Receivable","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305022_L93","IGIC Receivable","LEQ","","","","","IGIC Receivable","","","","","","","","","ENDDE","","","","","","","","","","L93_OTHLIABILITIES"
"06305023","Ecological Tax","AST","","0630_INP","","","Ecological Tax","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305024","Other Payables - Adjust for Unrealized Curr Diff","AST","","0630_INP","","","Other Payables - Adjust for Unrealized Curr Diff","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06309500","Value Added Tax Collectible Adjustment","AST","","0630_INP","","","Value Added Tax Collectible Adjustment","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06309599","ECCS Edit Corrections","AST","","0630_INP","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06400000","Accrued Receivables","AST","","","","","Accrued Receivables","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06400003","Accrued Receivables Rebat Annual Bonus Cost Acc.","AST","","","","","Accrued Receivables Rebat Annual Bonus Cost Acc.","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06500000","Claims Receivable","AST","","","","","Claims Receivable","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600000","Receivables from Officers, Employees and Workers","AST","","","","","Receivables from Officers, Employees and Workers","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600001","Employee Receivables - Options","AST","","","","","Employee Receivables - Options","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600005","Loans and Advances to Employees","AST","","","","","Loans and Advances to Employees","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600006","Loans and Advances to Employees","AST","","","","","Loans and Advances to Employees","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600010","Maternity Leave Refund","AST","","","","","Maternity Leave Refund","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600011","Advance Payment - Payroll","AST","","","","","Advance Payment - Payroll","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600012","Advance Payment - Labor","AST","","","","","Advance Payment - Labor","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06600031","Retirement Compendat","AST","","","","","Retirement Compendat","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06609599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06900000","Allowances for Doubtful Accounts - Non Trade Recei","AST","","","","","Allowances for Doubtful Accounts - Non Trade Recei","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06930001","Foreign Taxes Receivable","AST","","","","","Foreign Taxes Receivable","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"07110000","Raw Materials","AST","","","","","Raw Materials","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07111000","Raw Materials Adjustment Account","AST","","","","","Raw Materials Adjustment Account","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07112000","Rework on Hand","AST","","","","","Rework on Hand","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07114000","Raw Materials Manual Adjusting entries","AST","","","","","Raw Materials Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07119599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07130000","Raw Materials in Transit","AST","","","","","Raw Materials in Transit","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07134000","Raw Materials in Transit Manual Adjusting Entries","AST","","","","","Raw Materials in Transit Manual Adjusting Entries","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"06200500","Advances and Deposits FX Revaluation","AST","","","","","Advances and Deposits FX Revaluation","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"06209599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"0630_INP","VAT Reclass from L53 Other Assets","LEQ","","","","","VAT Reclass from L53 Other Assets","","","","","","","","","ENDDE","","","","","","","","","","L93_OTHLIABILITIES"
"06300000","Value Added Tax Collectible","AST","","0630_INP","","","Value Added Tax Collectible","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06300002","VAT Collectible 15%","AST","","0630_INP","","","VAT Collectible 15%","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06300005","VAT Collectible Other Rates","AST","","0630_INP","","","VAT Collectible Other Rates","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06300012","Value Added Tax Collectible - Import","AST","","0630_INP","","","Value Added Tax Collectible - Import","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06300015","Value Added Tax - Solidarity Surcharge On Withhold","AST","","0630_INP","","","Value Added Tax - Solidarity Surcharge On Withhold","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06300016","Value Added Tax - Vat Clearing","AST","","0630_INP","","","Value Added Tax - Vat Clearing","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06300019","Vat Clearing Austria","AST","","0630_INP","","","Vat Clearing Austria","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06301000","Overall Tax Payable / Receivable","AST","","0630_INP","","","Overall Tax Payable / Receivable","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06301009","Overall Tax Payable / Receivable - Wien","AST","","0630_INP","","","Overall Tax Payable / Receivable - Wien","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06301800","Value Added Tax Collectible ITALY","AST","","0630_INP","","","Value Added Tax Collectible ITALY","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06301900","Value Added Tax Collectible UK","AST","","0630_INP","","","Value Added Tax Collectible UK","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06304000","VAT Collectible Manual Adjusting entries","AST","","0630_INP","","","VAT Collectible Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305000","Vat Input Tax 13.1%","AST","","0630_INP","","","Vat Input Tax 13.1%","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305001","Vat Input 16%","AST","","0630_INP","","","Vat Input 16%","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305003","Vat Inp Tx 20.6% Fr","AST","","0630_INP","","","Vat Inp Tx 20.6% Fr","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305004","Vat Inp Tx 17.5% Uk","AST","","0630_INP","","","Vat Inp Tx 17.5% Uk","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305005","Vat Inp Tx 16% Spn","AST","","0630_INP","","","Vat Inp Tx 16% Spn","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305006","Vat Inp Tx 17.5% Ne","AST","","0630_INP","","","Vat Inp Tx 17.5% Ne","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305007","Vat Inp Tx 20% Itly","AST","","0630_INP","","","Vat Inp Tx 20% Itly","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305008","Vat Input 7%","AST","","0630_INP","","","Vat Input 7%","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305009","Vat Input 8.7%","AST","","0630_INP","","","Vat Input 8.7%","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305010","Vat Inp Tx 20% - Aus","AST","","0630_INP","","","Vat Inp Tx 20% - Aus","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305011","Vat Inp Tx 10% - Aus","AST","","0630_INP","","","Vat Inp Tx 10% - Aus","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305012","Vat Ec Acq 16% Debit","AST","","0630_INP","","","Vat Ec Acq 16% Debit","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305015","Value Added Tax - Solidarity Surcharge On Withhold","AST","","0630_INP","","","Value Added Tax - Solidarity Surcharge On Withhold","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305016","Value Added Tax - Vat Clearing","AST","","0630_INP","","","Value Added Tax - Vat Clearing","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"06305016_L93","Value Added Tax - Vat Clearing","LEQ","","","","","Value Added Tax - Vat Clearing","","","","","","","","","ENDDE","","","","","","","","","","L93_OTHLIABILITIES"
"06305017","Overall Tax Payable / Environmental tax","AST","","0630_INP","","","Overall Tax Payable / Environmental tax","","","","","","","","","ENDDE","","","","","","","","","","L53_0630"
"07480006","Finished Products Reserves Receipt Pending","AST","","","","","Finished Products Reserves Receipt Pending","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07480009","Slow Moving Reserve","AST","","","","","Slow Moving Reserve","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07480011","Accrual Stock-take Differences Reserves","AST","","","","","Accrual Stock-take Differences Reserves","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07510000","General Merchandise and Customer Equipment Resale","AST","","","","","General Merchandise and Customer Equipment Resale","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07514000","GM/CE Manual Adjusting entries","AST","","","","","GM/CE Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07519599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07530000","Gen Merchandise & Customer Equip Resale in Transit","AST","","","","","Gen Merchandise & Customer Equip Resale in Transit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07534000","Gen Merchandise & Customer Equip Resale in Transit","AST","","","","","Gen Merchandise & Customer Equip Resale in Transit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07580000","General Merchandise and Customer Equipment","AST","","","","","General Merchandise and Customer Equipment","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07600000","Inter Company Profit in Inventory","AST","","","","","Inter Company Profit in Inventory","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07601000","Inter Company Profit in Inventory - Debit","AST","","","","","Inter Company Profit in Inventory - Debit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07609599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07620000","Inter Company Profit in Inventory - Credit","AST","","","","","Inter Company Profit in Inventory - Credit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07621000","Inter Company Profit in Inventory - Credit","AST","","","","","Inter Company Profit in Inventory - Credit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07710000","Maintenance Materials and Supplies","AST","","","","","Maintenance Materials and Supplies","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07710002","Fixed Amount Maintenance Materials and Supplies","AST","","","","","Fixed Amount Maintenance Materials and Supplies","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07710003","Fixed Amount Office Stationary","AST","","","","","Fixed Amount Office Stationary","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07710050","Maintenance Materials and Supplies","AST","","","","","Maintenance Materials and Supplies","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07714000","Maint Matls and Supp Manual Adjusting entries","AST","","","","","Maint Matls and Supp Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07719599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07780000","Maintenance Materials and Supplies Reserves","AST","","","","","Maintenance Materials and Supplies Reserves","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07780011","Stock Taking Diff. Accruals Spare Parts","AST","","","","","Stock Taking Diff. Accruals Spare Parts","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07900000","Local Fiscal Inventory Valuation Adjustment","AST","","","","","Local Fiscal Inventory Valuation Adjustment","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07900004","Goods on Consignment from Suppliers","AST","","","","","Goods on Consignment from Suppliers","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07905000","Semi Finished Products Overhead Adjustment","AST","","","","","Semi Finished Products Overhead Adjustment","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07908000","Finished Goods Fiscal Adjustment","AST","","","","","Finished Goods Fiscal Adjustment","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"08100000","Prepaid Insurance","AST","","","","","Prepaid Insurance","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08100003","Prepaid Car Insurance","AST","","","","","Prepaid Car Insurance","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08100044","Prepaid Pension DC Plan Germany","AST","","","","","Prepaid Pension DC Plan Germany","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08120000","Prepaid Rent","AST","","","","","Prepaid Rent","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08140000","Prepaid Taxes","AST","","","","","Prepaid Taxes","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"07180000","Raw Materials Reserves","AST","","","","","Raw Materials Reserves","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07210000","Processing and Packaging Materials","AST","","","","","Processing and Packaging Materials","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07211000","Advance to Suppliers","AST","","","","","Advance to Suppliers","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07214000","Packaging Manual Adjusting entries","AST","","","","","Packaging Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07219599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07230000","Processing and Packaging Materials in Transit","AST","","","","","Processing and Packaging Materials in Transit","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07280000","Processing and Packaging Materials Reserves","AST","","","","","Processing and Packaging Materials Reserves","","","","","","","","","ENDDE","","","","","","","","","","L45_RAWMAT"
"07310000","Semi Finished Goods","AST","","","","","Semi Finished Goods","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07314000","Semi Finished Manual Adjusting entries","AST","","","","","Semi Finished Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07319599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07319999","Semi Finished Adjustment Account","AST","","","","","Semi Finished Adjustment Account","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07330000","Semi-Finished Goods Transit","AST","","","","","Semi-Finished Goods Transit","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07334000","Semi-Finished Goods Transit Manual Adjusting Entri","AST","","","","","Semi-Finished Goods Transit Manual Adjusting Entri","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07380000","Semi-Finished Goods - Reserves","AST","","","","","Semi-Finished Goods - Reserves","","","","","","","","","ENDDE","","","","","","","","","","L46_SEMIMAT"
"07410000","Finished Products","AST","","","","","Finished Products","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07410017","ITC GR reaccrual","AST","","","","","ITC GR reaccrual","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07411000","Finished Products Adjustment Account","AST","","","","","Finished Products Adjustment Account","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07414000","Finished Products Manual Adjusting entries","AST","","","","","Finished Products Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07419599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07430000","Finished Products in Transit","AST","","","","","Finished Products in Transit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07430500","Finished Products in Transit-FX Revaluation","AST","","","","","Finished Products in Transit-FX Revaluation","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07434000","Finished Prod in Transit Manual Adjusting entries","AST","","","","","Finished Prod in Transit Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07439000","Finished Goods in Transit","AST","","","","","Finished Goods in Transit","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07439500","Finished Products in Transit - Adjustment Account","AST","","","","","Finished Products in Transit - Adjustment Account","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07439599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07440000","Finished Products on Consignment","AST","","","","","Finished Products on Consignment","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07470000","Capitalized Overhead","AST","","","","","Capitalized Overhead","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07474000","Deposits & Adv Collections - Down Pmts Man. Adj JE","AST","","","","","Deposits & Adv Collections - Down Pmts Man. Adj JE","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07480000","Finished Products Reserves","AST","","","","","Finished Products Reserves","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07480003","Finished Products Reserves Revaluation","AST","","","","","Finished Products Reserves Revaluation","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
"07480005","Finished Products Reserves Scrapping","AST","","","","","Finished Products Reserves Scrapping","","","","","","","","","ENDDE","","","","","","","","","","L47_FINISHEDMAT"
